,1INCH,AAVE,ADA,ALGO,AMP,ANKR,APE,AR,ASTR,ATOM,AVAX,AXS,BAT,BCH,BNB,BSV,BTC,BTG,BTT,CAKE,CELO,CFX,CHZ,CKB,COMP,CRO,CRV,DAI,DASH,DOGE,DOT,DYDX,EGLD,ELF,ENJ,ENS,EOS,ETC,ETH,ETHW,FET,FIL,FLOW,FTM,FTT,GALA,GLM,GMT,GNO,GRT,GT,HBAR,HNT,HOT,ICP,IMX,INJ,IOTA,IOTX,JST,KAVA,KCS,KSM,LDO,LEO,LINK,LPT,LTC,MANA,MATIC,METIS,MINA,MKR,MX,NEAR,NEO,NEXO,NFT,OKB,OSMO,PAXG,PEOPLE,QNT,QTUM,RAY,ROSE,RSR,RUNE,RVN,SAND,SC,SHIB,SNX,SOL,STX,SUPER,T,TFUEL,THETA,TRAC,TRX,TUSD,TWT,UNI,USDC,USDD,USDT,VET,WEMIX,WOO,XAUt,XDC,XEC,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
SHIB,0.2971885418595744,0.5492830763009695,0.08245280557913433,-0.41014230213733377,0.29815720105788085,-0.12957147723599224,0.20599985488692318,-0.2805839865862242,-0.2819789899039223,-0.12172745516896401,-0.12611778807470495,-0.13760526619331045,0.04397441154812274,0.6793304554009754,0.03680281531933658,-0.2952734329216146,0.1221021396214096,-0.018773755210149803,-0.10981632236753885,0.23894245332151773,-0.057436576777133604,-0.36818529759212526,-0.3609156359941719,-0.31240781670031303,0.02015431412213395,0.09770866967783678,-0.07152373877065903,0.21628147864297434,0.07307304059324615,-0.35497111586281405,0.1486835469098446,-0.1488248610544849,-0.01772276415841371,-0.4748684491771379,0.10193159625870342,-0.0232864181286641,0.09563520964154766,-0.3689065063964468,-0.12945397195226174,-0.12945397195226174,-0.3703852159907737,0.002365493691563118,0.2008912760028258,0.1526039400705115,-0.34420583260735305,0.262128114012237,-0.1827765279331721,0.086524232061989,-0.15309220985076788,0.3334761101902371,-0.37826278321218204,-0.4400841985041746,-0.38517934145106975,-0.06551851190607,0.13628065247937518,-0.14487666460613996,-0.41203266402560984,0.31553427674966555,0.20538034143394165,-0.29957611819475427,0.15734201591511332,0.10390385579302562,-0.35682033723200807,-0.045319255317926334,-0.022478505299331143,0.1041876222791809,0.0989038275831242,0.2274856927402457,-0.33926602352278257,-0.09267697731451782,-0.21249013433212136,0.09934557064874261,0.07637098192701325,-0.6026596676621213,-0.09419091815690336,0.591653937097521,0.221153639531388,-0.012529104232665835,0.032726826856541276,0.27247244732253867,-0.4669783253296102,-0.25528791999827966,0.058430751672894556,0.08547935306826406,-0.30712309756151496,0.057472880884192314,0.07562091173990074,-0.4248125152920979,0.10855253838676046,-0.2723120296275601,-0.17274326960916714,1.0,-0.18716332435481778,-0.34795060675116035,0.195946964783583,-0.36891310616815376,-0.05427373327060024,-0.2704040755433604,0.03561442008267187,-0.25765095343177963,0.2703747435446222,0.07803441531453541,0.3117517402765311,0.3715659102871408,0.13028860975261078,-0.05826605297271788,0.08517643686977183,0.09105067164610646,-0.019335136804172863,-0.35722858610057007,-0.4998918973126426,-0.050047742943136075,0.060948821471489195,-0.3254749260840839,0.11957158645506116,0.10087755231241459,-0.05970966420659858,-0.05621431382252484,0.19400867908121835,-0.2546357018572805
SNX,0.2820648827518474,-0.15229797079719878,0.42874617232474943,-0.02990339602890594,-0.19212126174835634,-0.08016648963463072,0.46570796336697956,-0.2816620249329295,-0.05454854139546821,-0.2660305655000918,-0.2442515399056461,-0.2652196581987464,-0.005966183871947299,0.01570401467878851,-0.2368416232064473,-0.2892036526456488,-0.3449835045866977,0.6242743492413362,0.6514883229820337,-0.1952655559999842,-0.11915637391701961,-0.2253051500576978,-0.06768811079255657,0.1676824739427671,-0.1583745289945244,-0.284845400843439,-0.07977266307750051,0.1460711376912449,0.04648277855924628,-0.14863116034574797,-0.2009905110527765,-0.012654137798494218,-0.24481089344759865,-0.16351537290960022,0.04346297396021396,0.1759868753546996,-0.1982702566117898,-0.21002983335538378,-0.31715866400663545,-0.31715866400663545,0.09964340813224826,-0.1894034781154572,0.5004620407364524,-0.30801940010156165,-0.1334338004363927,0.5260317439356424,0.2736596154892109,0.4745819166768048,0.45885640626860763,0.3370163224933181,0.04661985441105726,0.010670490399091907,-0.08171508516355924,0.5235146782676662,0.4020745567935328,0.45398444447914943,-0.08558212401496719,0.05514075998233696,0.2097247325680061,0.35308702130562986,0.6214100588277984,0.39351717126910973,-0.11811068221797909,-0.14815393952896067,-0.26289576556876404,-0.2563411563357448,-0.251112464794875,0.4573414272314298,-0.08826373445497873,-0.2441842532961728,0.10803518282392792,0.5823602631368137,0.44410006936033847,-0.00079038528413582,-0.19877744824306584,0.11907140482261806,-0.29225632067242174,0.6084295480654276,-0.029533416697456343,0.16715130979657528,-0.21514561595676857,0.16467770868884937,-0.408070379461886,0.555068611475847,0.056278533862116654,-0.15932693268186113,0.46111698288014347,-0.08031425284872006,0.10372105051516098,-0.24061307168374227,-0.2525933080719087,-0.18716332435481778,1.0,-0.133698038920506,0.41797502278357485,-0.010084046748765183,0.31939548092869446,-0.09518698425474505,-0.3550858014423466,0.07999688205051349,0.10434641889451364,0.29172460903492947,-0.08413184705982102,-0.17198755628602738,0.38940175766478313,0.05063294231347146,-0.1285207973694864,-0.07093829794421297,0.06245560840238375,0.7420207517060374,-0.1595302954543963,-0.4031499793719721,0.5366235805585577,-0.24400072070174894,-0.404875618464373,-0.3993668680269457,-0.1172991758859316,0.07756962343592678,0.29593592768671495,0.3884393267673481
SOL,-0.4078695522105534,-0.24555352095244132,0.16747353907214912,-0.06638452640921035,-0.021085414982401515,-0.18272630412982716,-0.44961641197793184,0.6252561309572675,0.619687391958781,-0.1070357720362156,0.26151672548885185,-0.03664772931367922,0.49199794389825513,-0.2808941159724612,0.5512152852605178,-0.17820090856192666,0.2339047849683326,-0.19555611460362735,-0.4678967549737037,-0.2154018869903981,0.0020417870396353794,0.328968568745521,0.34651951299563427,0.1568975514225708,-0.21718317366022447,-0.22933838988012753,-0.018055458674736378,-0.14867138838745017,0.24834008327997034,0.4058829965518688,-0.09637090751674475,0.508198315439473,0.03903932879423763,0.8061157542644279,0.37958388183336694,0.03777602492348195,-0.09726105841173947,0.4802049920089583,-0.08793860059690571,-0.08793860059690571,0.32399122281839776,-0.2145335008452651,-0.4043529978300451,-0.2106589669682478,0.028348292722295134,-0.3390972320907457,0.15105219162653097,-0.34699872936254833,-0.3572243633786254,-0.4453308782149797,0.06447643036482116,0.3539890181519663,0.5857265357179329,-0.32519290620113045,-0.28852284856854965,-0.3318722640818792,0.7116734799915079,-0.006520983132832525,-0.07522866722078426,0.2607093488510263,-0.38656225561344776,0.4706789440544446,0.29919853285340803,0.43771517995869685,0.052401034135249706,0.277834754969355,-0.325035415893726,0.5062388969707464,0.49576822714179314,-0.05249751682607603,0.4439479001693371,-0.38480104817041355,0.18985848453117085,0.49163227411988386,0.3028446417200956,-0.15042452958359875,-0.0376222066568976,-0.41848024724851113,0.1985724746987979,0.20661939719825664,0.009746346650843155,-0.0059799545409191645,0.016468315672455817,-0.21120994282346373,0.1350284285202893,-0.194494741922846,-0.26939265154757897,0.5797157985544926,-0.16316557026126846,0.3660577941978823,-0.1225367641124634,-0.34795060675116035,-0.133698038920506,1.0,0.3632161634502921,0.41529638981210915,-0.12694479150725138,-0.15846841041878085,-0.015219575854334883,0.3604767915331448,0.2518993255806916,-0.20946384890290978,0.014815991046339181,-0.26410961515810655,-0.19215946871269163,-0.014673107582482952,-0.23794845427004405,-0.2036609089337418,-0.03077111420852687,-0.16057081401385473,0.2275013622039224,-0.088730307818707,-0.4162517231794525,0.5684078874180756,-0.14008247071572058,-0.052410055045131514,-0.20053583212012488,-0.017592117925680696,-0.2925603095029399,0.17805723696651204
STX,0.44068442369640287,0.26769179148742656,0.21773617807021012,-0.4601739340921873,0.1409739571470927,-0.3060625998022111,0.3333694660688156,0.05976429709997622,-0.37346701103308616,-0.2704408960337213,-0.1423478255348006,-0.08885307391160022,0.4771528253220106,0.10055962233911964,0.6972582904629587,-0.5532832118357527,0.3785687666777635,0.1603940320341082,0.291945230901955,0.08812375705901299,-0.08901184316093688,-0.38192775699570225,-0.33595067640694526,-0.32478665389149436,-0.04957446122396344,-0.3759362613899024,-0.23727348381269459,0.047881451697777105,0.30214038751748357,0.11779659429558818,-0.05120577180157255,-0.06640794033538518,-0.15298463587545377,-0.5277991157782137,0.22889418062777547,-0.14094764931284245,-0.15577205596304206,0.0003972350569470651,0.20904223066841723,0.20904223066841723,-0.4244353251151739,-0.21062710137437574,0.6565253738127772,-0.21128039164461573,-0.5036440800992672,0.8168844909743143,-0.20689455991443242,0.18597144918945757,0.13765505498582448,0.504928841834512,-0.3864126297337985,-0.32169372742467234,-0.22393808871517518,-0.10292313575269614,0.21719537890512403,0.03668703113484769,-0.5134390083201767,0.2050374071964556,0.0906866489010988,-0.18844808442816094,0.6469628137320889,0.5300324932120931,-0.35792492051311425,-0.15941111712642822,0.044526447937929245,0.2835681969322714,-0.2831688298931807,0.5770995125058705,-0.32387850002430285,-0.04930049330179592,-0.23398138167043556,0.5047627770879444,0.3012824417044507,-0.5705163229342647,-0.04395764671517718,0.12252068026057898,0.05609588520080942,0.41544572577458283,0.17681435035046192,0.13208332377390544,-0.4598808184715147,-0.21312871996083377,0.06036763499676012,0.08994229657043354,-0.2803628340082033,0.011361384000355893,0.11440808853185845,-0.06879540382934897,-0.15824332128136523,-0.28546491858792444,-0.225248079956315,0.195946964783583,0.41797502278357485,0.3632161634502921,1.0,-0.4139039034760105,0.1688375017710719,-0.3382600394584451,0.010629702241520444,-0.2982665946955094,0.6148570062421268,-0.034445588656076866,0.20126833966652652,0.14600385876451666,0.03165978020559584,-0.09056200980964192,-0.1668705280361452,-0.18100803085980613,-0.022370411942071036,0.15815419370564238,-0.5333211543146972,-0.14583601470835716,0.3872199384587753,0.17028927685290599,0.2296436948507292,0.3134301482365851,-0.376864155026682,-0.06611855837479425,-0.07745519339951491,-0.23464764984570766
SUPER,-0.6178661540940584,-0.5944967507888905,-0.29684476955797046,0.7915587720843594,-0.6261819409220847,0.4982460491603305,-0.4834238205709678,-0.025960925159349207,0.6291044985005436,0.8644351553877773,-0.31923130011751605,-0.378663222682044,-0.08222382440450474,-0.41568132191514895,0.7788647767731464,0.432317723088444,0.3848783526926528,-0.3243133376840388,-0.10560413268003932,-0.4664839993999405,-0.5081532790647516,0.39767082795061454,0.6707059899817508,0.8210238006690856,-0.60003148358167,0.4299974665016504,-0.44679995968566144,-0.2692388502078495,0.44839728545353186,0.4317795814947934,-0.5393984299786513,0.10241366896653711,-0.4209353489091495,0.7183292855955811,-0.07798917637709114,0.6261944694164887,-0.2229423116201022,0.1246839064193469,0.7502928674128712,0.7502928674128712,0.8402938251589683,0.32314355966382813,-0.5508434842608404,0.48083129260242446,0.7831184950507396,-0.353493289483394,0.6740178076099578,-0.30191100605201143,0.18986163480995313,-0.5635200867806186,0.771058067938254,0.6865551040161012,0.47172530275334623,-0.287938053233151,-0.2857692112208819,0.005766494202903698,0.8237604312310294,-0.4325572512083822,-0.3462654005318249,0.49896468333719485,-0.44468883468270176,-0.2345546778595709,0.17483720580341905,0.2164269358827,0.8113361402026416,0.8715060080752812,0.3725355245572397,-0.3368907166408873,0.5864386675089636,0.6152789619962329,0.7246037223589493,-0.32702514777385516,-0.36753646631329495,0.680676823662971,-0.34942968967188137,-0.43812753016550626,0.4988261910896564,-0.31691314773714024,0.7443567009495912,0.1498018320719194,0.6704040333513247,0.6512763862522809,0.6449361249575358,-0.3476047505220473,0.7996138166827566,-0.5225228971823971,0.43923089304380214,0.3966384535291637,-0.34608085207298017,-0.07411096323667762,0.6540254749586989,-0.36891310616815376,-0.010084046748765183,0.41529638981210915,-0.4139039034760105,1.0,0.014048833983819278,0.5864586497698994,0.21890634238502243,0.5775284601388115,-0.26008676082151166,-0.32412657619845636,0.0065934236077268525,-0.5392479944387372,-0.38024551783337934,0.10850562758681154,-0.14044974585051107,0.024213355055020588,-0.019222395297891794,0.060476411459837856,0.7830912978003653,-0.36418023029504903,-0.32413799809278043,-0.015442294721221154,0.7114447948717482,0.49423688879398414,0.6839894309326647,-0.07739457998185442,-0.2889687857753016,0.4266629027727394
T,0.3210467889652647,-0.1330789333166565,0.3479540991959564,-0.06991645714224462,-0.13297639635864392,-0.15613265816733896,0.3431896220499769,-0.21007119610631056,0.17777201619469257,-0.04081577341232401,-0.3926640375991027,-0.10138983103914317,0.013356049446433765,0.08578995774738064,-0.0394627874393412,-0.3775332625897088,-0.16818061050044886,0.3669209727029977,0.34207438858399525,-0.22707803081815536,-0.08149213432947583,0.16206057817897576,-0.09772655794958048,0.1636571066456153,0.04993509195650025,-0.20133857489981147,-0.1372413538693526,0.11103182669167258,-0.0180392308009512,-0.1451153584752625,-0.29948993317530687,0.3003434412436572,-0.39351239508473057,-0.01352428280343977,-0.02719426746571228,0.12308524406195007,-0.040748094772328824,-0.18333208384602906,-0.1232716841398125,-0.1232716841398125,0.11505202328226787,0.08796779856500535,0.27028590871779495,-0.21183178954343587,-0.1479312735873077,0.2041630210136836,0.29675739867742273,0.39415749516084125,0.1904282278567307,0.25880210350843386,0.11107140099167775,-0.12721297863793732,-0.11573619238750074,0.35077811309069895,0.3288410467664292,0.23553997050568587,-0.025115211166451875,-0.0930800481616584,0.35494930675235764,0.5060406364672213,0.378711987649085,0.22689258069225948,-0.2490033191166114,0.2659767242796372,-0.05159466690016568,-0.08986601266321363,-0.18895556832884122,0.23510381958533827,-0.029119821985958114,-0.14597845524084227,0.25417715647464567,0.2766114145610685,0.1592011493725132,-0.07694919817664553,-0.32272681545395215,0.03660736137132038,-0.10775933757931123,0.42073794353146077,0.04415720008610309,0.3688316460032284,-0.14083172414088369,-0.008161703422788437,-0.17531944400143026,0.30280150201528744,0.0492017639065932,-0.1108560242961186,0.4156587049470922,-0.19716225937783138,-0.1560713808301312,-0.3197088075309856,-0.09820604341869518,-0.05427373327060024,0.31939548092869446,-0.12694479150725138,0.1688375017710719,0.014048833983819278,1.0,-0.13462927982304218,-0.08407971156416194,0.13097494676312843,0.020309748064252633,0.3127234439939,-0.04505416414994795,-0.2264183724753772,0.2214824228531354,0.04451426220910671,0.13105467000325347,0.072418376143772,0.17133263841294671,0.295480214065934,-0.13146384061144473,-0.2528934914341991,0.3357740900330906,-0.27831364745527054,-0.1846557896547455,-0.17125914400850503,0.16433830079695777,0.04181167422891513,0.3912397183685693,0.34130462151553503
TFUEL,-0.4557580918284439,-0.48860486767104805,-0.2257687334913314,0.6539718933595888,-0.19448560791016722,0.8355025436622123,-0.4258708949060367,-0.28966239320500964,0.05978598628061463,0.6947942501182687,-0.38673645768483805,-0.31571446744989473,-0.20495633523616869,-0.30224677834905356,-0.2305403259937943,0.4031973978261817,-0.1823303106854577,-0.29600348774105534,0.17333742507750396,-0.3423064364304142,-0.4691899675370015,0.06139030876628953,0.5320281211503872,0.5947540699139022,-0.4456989912051064,0.464496849559266,-0.31406642171616667,-0.09155822066358725,-0.16082714213745944,-0.07176215970970941,-0.41740172416828514,-0.47131289283141675,-0.35833392703506867,0.28883995937882234,-0.1918321133588103,0.5753584141699243,-0.1534863093352228,-0.09817060591776815,0.37284052617229596,0.37284052617229596,0.6175148543555368,0.04108167366304828,-0.4186974829471905,0.24827006328444268,0.7640701895438777,-0.31290310500090956,0.49239606227818955,-0.2897992210849795,0.46073608472483907,-0.42885406734554543,0.8054476912189461,0.6035469646191699,-0.022538235652889718,-0.08534895901375159,-0.241156053887448,0.26196177390149095,0.4018242941041849,-0.3574559617384613,-0.13718590755285387,0.14353999561207387,-0.3983554156067071,-0.2878350247372095,-0.1075701191919506,-0.2463074138074621,0.29732233876988845,-0.10763998125353662,0.46411124414039207,-0.22436245125963913,0.08672791578505362,0.6851937459533759,0.22828290788975228,-0.24952403996869651,-0.24434626498117756,0.6330589731265424,-0.46221032350792113,-0.3537190917121527,0.03553276300146067,-0.22650662729607696,-0.07579596704245087,-0.3549909020054137,0.8207135965269395,0.8116769837297336,0.3881573234146297,-0.2902913094049668,0.6673224783507833,-0.4212798847376812,0.332119041493655,0.09148265158218019,-0.038028938444705875,-0.1505936688796298,0.49433389065709876,-0.2704040755433604,-0.09518698425474505,-0.15846841041878085,-0.3382600394584451,0.5864586497698994,-0.13462927982304218,1.0,-0.12009073977146406,0.29871758194279097,-0.34968102763936404,-0.12978563009303581,-0.18370982321240087,-0.41929382958374123,-0.19880599561320667,0.1072881001791789,-0.010740644155864525,0.1491518297384945,-0.018492313075633246,0.2045787390832283,0.8201585058108524,-0.2851587591399389,-0.25618396527871584,-0.25095609377403155,0.18151320307893484,0.09585340047321331,0.3221666443097506,-0.08001153860241886,0.07234649618680337,0.2780198230570651
THETA,-0.337960998983136,-0.25507471866555187,0.7865710176019657,-0.29554902527108895,-0.07352797346103514,0.016938214373463593,-0.14922241082822207,-0.13850333271873871,-0.2747475571507765,0.01417072148299234,-0.019588706040778038,-0.26013867033958044,0.15732358892242732,-0.03214382266869436,0.21911593960806414,-0.2977440783841881,0.3710873678449724,0.00553650566628646,0.06434559813291577,-0.3221340510954023,-0.44953948044375025,-0.3645196446794672,-0.01826272550988464,0.12628379961415745,-0.3750045335013994,0.05781125227961724,-0.4175052757624528,-0.10064362923703174,0.6350684317873238,-0.1390455285355727,-0.3464129350558829,-0.5389740054172731,-0.3021091305263444,-0.16643106593370846,0.49348060912944836,0.0020671751535357805,-0.06911728272176534,-0.2050243832864249,-0.04299136173332114,-0.04299136173332114,0.046004815105710944,0.818467877738658,-0.30114004730486116,0.38006882199207676,-0.21351595473758284,-0.1314535198369046,0.04364840863460436,-0.00988033855998984,0.15670574136396023,-0.2050475257854552,0.33044706397955187,-0.28665736318965335,-0.3105852862223365,-0.021708893069247684,-0.11797840669508207,0.028952115557943605,-0.05816090992976805,-0.028495602417364162,0.6292807131881875,0.10106811364187547,-0.219498271351884,0.3712089571982299,-0.33653502485490494,-0.46408839312586714,0.3368246400220254,0.6806376964578226,0.24073372280969446,0.04763167203990182,-0.2406302525629549,0.22188819297385645,-0.14142051246462703,-0.142822144149372,0.6294964594524255,-0.022418625333389692,-0.05970753357095538,0.12516436245923424,0.6380264164203022,-0.0550878668509789,0.12885697648035746,-0.13322956711904366,0.6717969916746668,0.2767358009816027,0.2953435284978743,0.09626343981854597,0.41649788270295385,-0.07932413032496599,0.37083322849127826,-0.2541463302489664,0.4872640019291967,-0.2447230445186012,-0.10355260149204751,0.03561442008267187,-0.3550858014423466,-0.015219575854334883,0.010629702241520444,0.21890634238502243,-0.08407971156416194,-0.12009073977146406,1.0,-0.0698204732147318,0.22440668688030607,-0.18963679686905707,-0.34843395677891725,-0.2505478456482787,-0.1491150817683035,0.13286112086418275,-0.15008155281654217,0.3297480023904275,0.0005464621463916679,-0.1311271738471285,0.28490099630934057,-0.079561942874131,-0.08931897565569907,-0.1372868616612691,0.3842128599994995,0.3954342942250445,0.5975543719420657,-0.07840408253882643,0.4106789522671808,0.04377281507649736
TRAC,-0.4114345157037952,-0.38182532050456675,-0.22915728817848652,0.4406766083179714,-0.3889053503892549,0.2558686494302369,-0.32747782898809136,0.05883511960625895,0.5391192539578062,0.42226312261559146,-0.17150097557861435,-0.20168341199368173,0.018506733431356028,-0.2739321852185948,0.546154509734199,0.16972942300576532,0.2071639707222394,-0.25024478350704876,-0.09732015287282007,-0.2861017936235189,-0.2674746711181576,0.43623879970343804,0.47682440965246686,0.6119100432330726,-0.33634214354300124,0.24480281905730836,-0.2506709999025148,-0.2020673435976256,0.13437467196889194,0.3451375158584892,-0.32221324832190457,0.2567894643684598,-0.2333594083891686,0.567127226422583,-0.0959544325755264,0.4524242997006187,-0.0634734976704941,0.18646190019991532,0.3137692590217447,0.3137692590217447,0.665610495039592,0.012921095096658647,-0.3936934691068849,0.13016605207292933,0.4855520843959429,-0.2867706253875496,0.5729684145042029,-0.21254240465089233,0.013953296461741404,-0.39860062058778034,0.4940509540271039,0.49817079497914657,0.4214659747075057,-0.2322065435108744,-0.20682082354781076,-0.09719474028382369,0.6287105347261502,-0.28264870566099853,-0.2846943406122981,0.4068075357752854,-0.30977606664917096,-0.17645499000810266,0.20708408297874364,0.3276452215030683,0.48355386125319005,0.46771455401605233,0.021417371430006726,-0.27040262870864584,0.4961096300734199,0.29621599534281434,0.6193941527953063,-0.3025045430703776,-0.218754748645958,0.5373481300060847,-0.17294159554151614,-0.29637960354096954,0.2321940385338091,-0.2526458277492354,0.4218436244517857,0.18042713249711645,0.32336337409220745,0.34296232338039856,0.2213988702060621,-0.2644890034005487,0.4420861937211952,-0.3151792599340889,0.26870079437196664,0.37653605855069083,-0.18009961333404848,0.015263687934734493,0.23343018053101536,-0.25765095343177963,0.07999688205051349,0.3604767915331448,-0.2982665946955094,0.5775284601388115,0.13097494676312843,0.29871758194279097,-0.0698204732147318,1.0,-0.18451457253567136,-0.20442279598381763,0.06224782761265602,-0.33585947460224364,-0.2771694510334844,0.045077466719557736,-0.05419498277294203,-0.002084618987777725,-0.01573547878540137,0.029859140450704688,0.4319171517704801,-0.18325592159430107,-0.28205294247526824,0.015575046847006757,0.27662531158052467,0.07285195149947936,0.5370544224224645,-0.045743921627431926,-0.2468527238737669,0.4449425334529474
TRX,0.12361628998019941,0.12263879167790147,0.3474558269843046,-0.5289894690167741,0.052258622550644354,-0.2609698993970924,0.019071387296954245,0.02314534819222134,-0.15134710615414224,-0.26919711947697467,-0.015898754043408094,-0.21310053271924206,0.14354202494547644,-0.03423738231145645,0.7600531664983299,-0.5957662502979985,0.7565342206563456,0.05157322877619973,0.05818098046863271,-0.043486220780825514,-0.19316288253728733,-0.32426544611856106,-0.28248311578890334,-0.24775762787286806,-0.19277083734625544,-0.30819916903321476,-0.2842835522382935,-0.022826960987993944,0.35963499079442435,0.24049741078517112,-0.0960433959129808,0.018868139379177716,-0.16912597490713505,-0.2992951572981757,0.3246183297114036,-0.038013286313462895,-0.3573022937311171,0.13337135830073005,0.5359117771285901,0.5359117771285901,-0.29501708849535,-0.055162615142844505,0.1853429066104022,-0.07838278410360845,-0.5103440671384736,0.4685367982704568,-0.15872843151905291,-0.0029707978642163797,0.05858683762776578,0.19774318084998588,-0.3168865540206489,-0.3585838302311674,-0.2529735024858965,-0.19882241043527324,0.03923234723941066,-0.1784537209702014,-0.27004986151568233,-0.041563350630091665,0.4430953199625813,-0.15366101933286505,0.43129215649191616,0.578670610910127,-0.34223303569502606,0.1162101238158239,0.1853532552164294,0.5267673867998454,-0.12333623497756081,0.41445853920507675,-0.2708073561977484,-0.009633732201153981,-0.060504217212812586,0.21811148244879225,0.5786817500344039,-0.4302010069454422,0.06722955688276708,0.01321866992169345,0.32113338388656276,0.17195007162348983,0.5416865255690848,0.21264025689760865,-0.3894417850337175,-0.1770743717081477,0.13041809055168074,-0.02293868952890382,-0.2321629542052399,-0.05383010046667834,-0.04251432343930727,-0.14180357758196896,-0.03542789851138409,-0.20471702244608572,-0.011839725085331008,0.2703747435446222,0.10434641889451364,0.2518993255806916,0.6148570062421268,-0.26008676082151166,0.020309748064252633,-0.34968102763936404,0.22440668688030607,-0.18451457253567136,1.0,-0.15191379128178437,0.35418668332352365,0.05070092015977002,-0.09716412058161197,-0.10379690912886948,-0.1459254061406475,-0.09621499722721996,-0.03350564496092864,-0.024528708162737462,-0.41141572185573766,-0.13787112370376275,0.10205945454197508,-0.010791321192068474,0.4536526237947046,0.4755668553130909,-0.2678808159616071,-0.10938401938397423,-0.0706384557149183,-0.21580633198434682
TUSD,0.5438154626025499,0.1524874825806323,-0.137852404203665,0.07891315573137199,0.014129369394039568,-0.16147972260266294,0.5354550569131519,-0.07970060794927947,-0.1722938851221451,-0.10507961762890843,-0.08553979354325472,0.013472371264414607,-0.15298352920186176,0.31823348732056117,-0.32279944517345,0.11882315776123609,-0.3002563031665655,0.40190984716749306,0.3974586150876145,0.05179001630628857,0.2004350584182491,-0.30974822364664373,-0.15125584349115978,-0.261965086463813,0.18078484323554755,-0.06395349197941055,0.1851035649716924,0.14251763471451462,-0.198049160524256,-0.26238331719077956,0.0670515928100261,0.010379490375524806,-0.009120334394014213,-0.3923574584757808,-0.18152876158019438,-0.1858756039791865,0.08739146446207134,-0.2640906906034378,-0.2081702378791448,-0.2081702378791448,-0.35866311375009463,-0.088812676794203,0.5280604936009062,-0.19415435705850206,-0.034826718617533045,0.4546968840124503,-0.14282063399879233,0.5699846569444861,0.23219490801473613,0.5002767667965168,-0.27424397407741435,-0.10340633498512643,-0.06668767426106813,0.3781881526503712,0.46975552728961634,0.3373986777517402,-0.3708672426962195,0.09458696305345882,-0.15914706160262915,0.19460540940162924,0.6009089965510512,-0.15486777498476476,-0.0024205825628364195,-0.08956943577700088,-0.3882872054655388,-0.24276367802028673,-0.14787684221541342,-0.1969381811366796,-0.08373844371246734,-0.23617941645802545,-0.15940680255936054,0.5648188123565816,-0.12825891359629132,-0.4597534767110946,-0.053506525266948615,0.17173044244249733,-0.21105063413398867,0.5934098590724042,-0.3632968905423266,0.2677841691147255,-0.266477709988799,-0.2631021886477848,-0.2542539289536014,0.3909473886808385,-0.15675156922319042,0.05785839394246044,0.21112137438588274,-0.16878097107855342,-0.050186553320878256,-0.02005122985993198,-0.10505772494785433,0.07803441531453541,0.29172460903492947,-0.20946384890290978,-0.034445588656076866,-0.32412657619845636,0.3127234439939,-0.12978563009303581,-0.18963679686905707,-0.20442279598381763,-0.15191379128178437,1.0,-0.1413178548018588,0.04615073458792326,0.3118105009918835,0.044128348481425134,0.1352998677100808,-0.037009741625688056,0.04936750635427264,0.30344762254368524,-0.43851980632769644,-0.1394804194490577,0.5633285836289658,-0.17506426448655077,-0.23751579455165084,-0.20007136801768968,-0.04830527334256525,0.08939504044083327,0.10998061677401104,0.051152120092744995
